datetime,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,total_proton_flux,new_time
2012-07-27 13:31:00,1.43,1.04,0.734,0.542,0.333,0.274,0.187,0.154,0.108,0.0307,0.00279,4.83549,2012-07-17 13:03:00
2012-07-27 13:32:00,1.29,1.13,0.854,0.569,0.375,0.174,0.173,0.142,0.113,0.0419,0.00209,4.863990000000001,2012-07-17 13:04:00
2012-07-27 13:33:00,1.25,1.04,0.855,0.414,0.323,0.366,0.216,0.0947,0.102,0.0391,0.00279,4.702590000000001,2012-07-17 13:05:00
2012-07-27 13:34:00,1.32,1.22,0.806,0.477,0.437,0.282,0.173,0.177,0.125,0.0404,0.00349,5.06089,2012-07-17 13:06:00
2012-07-27 13:35:00,1.14,1.34,0.903,0.514,0.313,0.258,0.223,0.0592,0.0851,0.0405,0.00209,4.877889999999999,2012-07-17 13:07:00
2012-07-27 13:36:00,1.5,1.22,0.756,0.495,0.353,0.348,0.244,0.153,0.113,0.0348,0.00418,5.220979999999999,2012-07-17 13:08:00
2012-07-27 13:37:00,1.26,1.05,0.792,0.504,0.312,0.323,0.23,0.165,0.113,0.0292,0.00418,4.782380000000002,2012-07-17 13:09:00
2012-07-27 13:38:00,1.27,1.21,0.829,0.614,0.406,0.257,0.165,0.0945,0.085,0.0348,0.000697,4.965996999999999,2012-07-17 13:10:00
2012-07-27 13:39:00,1.14,1.21,0.852,0.541,0.374,0.265,0.201,0.13,0.0679,0.0376,0.00696,4.825459999999999,2012-07-17 13:11:00
2012-07-27 13:40:00,0.991,1.04,0.745,0.496,0.312,0.332,0.144,0.0473,0.0907,0.0321,0.00139,4.231489999999999,2012-07-17 13:12:00
2012-07-27 13:41:00,1.12,1.18,0.863,0.531,0.415,0.306,0.143,0.13,0.13,0.0306,0.00417,4.85277,2012-07-17 13:13:00
2012-07-27 13:42:00,1.17,1.29,0.889,0.449,0.364,0.29,0.172,0.106,0.068,0.0335,0.00209,4.833589999999999,2012-07-17 13:14:00
2012-07-27 13:43:00,1.28,0.946,0.888,0.467,0.457,0.232,0.151,0.106,0.0792,0.0278,0.00209,4.63609,2012-07-17 13:15:00
2012-07-27 13:44:00,1.27,1.34,0.805,0.569,0.437,0.224,0.295,0.106,0.0623,0.0348,0.00279,5.14589,2012-07-17 13:16:00
2012-07-27 13:45:00,1.25,0.842,0.937,0.578,0.499,0.249,0.151,0.106,0.085,0.0251,0.00418,4.726279999999999,2012-07-17 13:17:00
2012-07-27 13:46:00,1.16,1.1,0.745,0.486,0.291,0.398,0.259,0.177,0.125,0.0348,0.00348,4.779279999999999,2012-07-17 13:18:00
2012-07-27 13:47:00,1.23,0.961,0.818,0.533,0.458,0.274,0.173,0.0828,0.0794,0.0265,0.00419,4.63989,2012-07-17 13:19:00
2012-07-27 13:48:00,1.18,1.07,0.795,0.478,0.292,0.291,0.137,0.142,0.108,0.0265,0.00489,4.52439,2012-07-17 13:20:00
2012-07-27 13:49:00,0.918,0.961,0.722,0.551,0.344,0.291,0.237,0.0946,0.0624,0.0265,0.00558,4.213080000000001,2012-07-17 13:21:00
2012-07-27 13:50:00,1.27,1.12,0.854,0.514,0.292,0.357,0.223,0.13,0.0907,0.0167,0.00628,4.87368,2012-07-17 13:22:00
2012-07-27 13:51:00,1.3,1.06,0.756,0.678,0.353,0.282,0.237,0.165,0.113,0.0404,0.00418,4.988580000000001,2012-07-17 13:23:00
2012-07-27 13:52:00,1.36,1.0,0.865,0.569,0.51,0.282,0.101,0.224,0.0964,0.0488,0.00488,5.0610800000000005,2012-07-17 13:24:00
2012-07-27 13:53:00,1.08,1.22,0.913,0.44,0.385,0.332,0.201,0.118,0.108,0.0321,0.00139,4.830489999999999,2012-07-17 13:25:00
2012-07-27 13:54:00,1.21,1.17,0.901,0.422,0.333,0.232,0.28,0.142,0.102,0.0335,0.00348,4.8289800000000005,2012-07-17 13:26:00
2012-07-27 13:55:00,1.03,0.867,0.984,0.467,0.364,0.282,0.172,0.142,0.0736,0.0376,0.00348,4.422680000000001,2012-07-17 13:27:00
2012-07-27 13:56:00,1.38,1.03,0.841,0.66,0.427,0.324,0.158,0.177,0.0793,0.0349,0.00139,5.11259,2012-07-17 13:28:00
2012-07-27 13:57:00,1.43,1.14,0.841,0.614,0.374,0.348,0.165,0.0945,0.068,0.0307,0.00348,5.108679999999999,2012-07-17 13:29:00
2012-07-27 13:58:00,1.12,1.27,0.817,0.532,0.291,0.241,0.23,0.213,0.119,0.032,0.00139,4.86639,2012-07-17 13:30:00
2012-07-27 13:59:00,1.3,1.16,0.661,0.522,0.489,0.299,0.223,0.118,0.085,0.0237,0.00279,4.88349,2012-07-17 13:31:00
2012-07-27 14:00:00,1.12,1.08,0.661,0.55,0.364,0.357,0.108,0.165,0.136,0.0321,0.00627,4.57937,2012-07-17 13:32:00
2012-07-27 14:01:00,1.32,0.934,0.829,0.459,0.385,0.299,0.223,0.142,0.108,0.0321,0.00279,4.733890000000001,2012-07-17 13:33:00
2012-07-27 14:02:00,1.3,1.03,0.951,0.505,0.344,0.324,0.209,0.189,0.0454,0.0502,0.0014,4.949,2012-07-17 13:34:00
2012-07-27 14:03:00,1.19,1.36,0.698,0.487,0.459,0.299,0.245,0.154,0.0738,0.0321,0.00279,5.0006900000000005,2012-07-17 13:35:00
2012-07-27 14:04:00,1.17,1.16,0.782,0.679,0.531,0.241,0.216,0.142,0.0624,0.0223,0.00697,5.012670000000001,2012-07-17 13:36:00
2012-07-27 14:05:00,1.17,1.04,0.95,0.486,0.281,0.341,0.194,0.201,0.108,0.0251,0.00419,4.8002899999999995,2012-07-17 13:37:00
2012-07-27 14:06:00,1.32,1.16,0.914,0.56,0.323,0.232,0.151,0.142,0.119,0.0209,0.00418,4.94608,2012-07-17 13:38:00
2012-07-27 14:07:00,1.06,0.986,0.793,0.523,0.489,0.357,0.172,0.106,0.0737,0.0404,0.00279,4.6028899999999995,2012-07-17 13:39:00
2012-07-27 14:08:00,1.34,1.09,0.865,0.541,0.354,0.241,0.208,0.165,0.113,0.0265,0.00279,4.94629,2012-07-17 13:40:00
2012-07-27 14:09:00,1.32,1.05,0.997,0.578,0.406,0.183,0.244,0.142,0.0793,0.0335,0.00209,5.03489,2012-07-17 13:41:00
2012-07-27 14:10:00,1.16,1.05,0.865,0.587,0.427,0.282,0.165,0.106,0.0907,0.0335,0.00279,4.76899,2012-07-17 13:42:00
2012-07-27 14:11:00,1.03,1.01,0.853,0.596,0.302,0.274,0.136,0.153,0.0793,0.0265,0.00209,4.4618899999999995,2012-07-17 13:43:00
2012-07-27 14:12:00,1.19,1.08,0.949,0.449,0.447,0.365,0.194,0.0708,0.102,0.0237,0.00418,4.87468,2012-07-17 13:44:00
2012-07-27 14:13:00,1.36,1.16,0.733,0.532,0.364,0.332,0.137,0.236,0.108,0.0307,0.00279,4.99549,2012-07-17 13:45:00
2012-07-27 14:14:00,1.32,0.815,0.829,0.431,0.374,0.232,0.201,0.142,0.119,0.0335,0.00558,4.502079999999999,2012-07-17 13:46:00
2012-07-27 14:15:00,1.14,0.919,0.78,0.604,0.374,0.224,0.244,0.141,0.0679,0.0348,0.00348,4.532179999999999,2012-07-17 13:47:00
2012-07-27 14:16:00,1.38,1.14,1.11,0.477,0.302,0.249,0.23,0.142,0.0737,0.0363,0.00209,5.14209,2012-07-17 13:48:00
2012-07-27 14:17:00,1.23,1.1,0.926,0.56,0.364,0.232,0.244,0.154,0.0964,0.0335,0.00209,4.9419900000000005,2012-07-17 13:49:00
2012-07-27 14:18:00,1.29,1.19,0.975,0.514,0.323,0.224,0.202,0.071,0.0738,0.0363,0.00419,4.903290000000001,2012-07-17 13:50:00
2012-07-27 14:19:00,0.973,1.21,0.987,0.56,0.333,0.357,0.237,0.13,0.0965,0.0307,0.00279,4.91699,2012-07-17 13:51:00
2012-07-27 14:20:00,1.34,1.12,0.889,0.486,0.333,0.232,0.18,0.106,0.119,0.0293,0.00558,4.83988,2012-07-17 13:52:00
2012-07-27 14:21:00,1.04,1.34,0.804,0.614,0.353,0.273,0.237,0.142,0.108,0.0404,0.00557,4.956969999999999,2012-07-17 13:53:00
2012-07-27 14:22:00,1.32,0.987,0.926,0.495,0.375,0.216,0.259,0.106,0.051,0.0404,0.00558,4.7809800000000005,2012-07-17 13:54:00
2012-07-27 14:23:00,1.34,1.04,0.865,0.596,0.416,0.315,0.244,0.106,0.0907,0.0363,0.00279,5.0517900000000004,2012-07-17 13:55:00
2012-07-27 14:24:00,1.21,1.14,0.877,0.632,0.416,0.315,0.266,0.106,0.0963,0.0334,0.00279,5.09449,2012-07-17 13:56:00
2012-07-27 14:25:00,1.12,1.14,0.684,0.412,0.374,0.29,0.179,0.118,0.113,0.0292,0.00557,4.464770000000001,2012-07-17 13:57:00
2012-07-27 14:26:00,1.23,0.894,0.865,0.559,0.312,0.257,0.194,0.0709,0.068,0.046,0.00627,4.50217,2012-07-17 13:58:00
2012-07-27 14:27:00,1.1,0.657,0.792,0.513,0.468,0.249,0.201,0.177,0.0736,0.046,0.00279,4.27939,2012-07-17 13:59:00
2012-07-27 14:28:00,1.48,1.22,0.781,0.568,0.416,0.232,0.194,0.236,0.0906,0.0376,0.00488,5.260080000000001,2012-07-17 14:00:00
2012-07-27 14:29:00,1.08,1.14,0.889,0.559,0.364,0.299,0.23,0.13,0.0737,0.0335,0.00139,4.79959,2012-07-17 14:01:00
2012-07-27 14:30:00,1.34,0.973,0.974,0.404,0.406,0.307,0.23,0.165,0.108,0.0376,0.00349,4.9480900000000005,2012-07-17 14:02:00
2012-07-27 14:31:00,1.12,1.05,0.973,0.477,0.343,0.282,0.158,0.177,0.085,0.0223,0.00488,4.69218,2012-07-17 14:03:00
2012-07-27 14:32:00,1.08,1.04,0.637,0.431,0.374,0.249,0.172,0.0827,0.0963,0.0348,0.00348,4.20028,2012-07-17 14:04:00
2012-07-27 14:33:00,1.18,0.909,1.01,0.57,0.292,0.316,0.216,0.118,0.102,0.0419,0.00349,4.758390000000001,2012-07-17 14:05:00
2012-07-27 14:34:00,1.25,1.07,0.902,0.468,0.333,0.224,0.151,0.166,0.108,0.0321,0.00349,4.707590000000001,2012-07-17 14:06:00
2012-07-27 14:35:00,1.23,1.07,0.902,0.643,0.375,0.191,0.201,0.142,0.125,0.0307,0.00419,4.91389,2012-07-17 14:07:00
2012-07-27 14:36:00,1.34,0.921,0.998,0.486,0.447,0.282,0.201,0.118,0.0964,0.0376,0.00209,4.92909,2012-07-17 14:08:00
2012-07-27 14:37:00,1.21,1.02,0.84,0.476,0.416,0.356,0.201,0.0708,0.125,0.0362,0.00348,4.754479999999999,2012-07-17 14:09:00
2012-07-27 14:38:00,1.52,0.986,0.733,0.513,0.458,0.34,0.216,0.0945,0.068,0.0446,0.00348,4.976579999999999,2012-07-17 14:10:00
2012-07-27 14:39:00,1.19,0.958,0.827,0.448,0.467,0.232,0.194,0.13,0.0678,0.0278,0.00209,4.54369,2012-07-17 14:11:00
2012-07-27 14:40:00,1.12,1.06,0.745,0.513,0.385,0.274,0.287,0.0827,0.108,0.0265,0.00418,4.60538,2012-07-17 14:12:00
2012-07-27 14:41:00,1.43,1.08,0.817,0.367,0.375,0.266,0.18,0.0709,0.125,0.0307,0.00279,4.74439,2012-07-17 14:13:00
2012-07-27 14:42:00,0.989,1.12,0.948,0.559,0.353,0.273,0.208,0.118,0.0736,0.032,0.00418,4.67778,2012-07-17 14:14:00
2012-07-27 14:43:00,1.41,1.03,0.889,0.587,0.479,0.274,0.216,0.118,0.0964,0.0349,0.00349,5.137790000000001,2012-07-17 14:15:00
2012-07-27 14:44:00,1.17,1.17,0.877,0.495,0.354,0.207,0.201,0.153,0.051,0.0265,0.00488,4.7093799999999995,2012-07-17 14:16:00
2012-07-27 14:45:00,1.39,0.933,0.925,0.541,0.281,0.199,0.237,0.153,0.0849,0.0348,0.00209,4.78079,2012-07-17 14:17:00
2012-07-27 14:46:00,1.1,1.11,0.673,0.496,0.312,0.291,0.173,0.118,0.0737,0.0321,0.00349,4.382289999999999,2012-07-17 14:18:00
2012-07-27 14:47:00,1.38,0.894,0.925,0.486,0.27,0.257,0.223,0.13,0.068,0.0293,0.00279,4.665089999999999,2012-07-17 14:19:00
2012-07-27 14:48:00,1.23,0.883,0.806,0.606,0.271,0.224,0.166,0.177,0.0341,0.0223,0.00419,4.42359,2012-07-17 14:20:00
2012-07-27 14:49:00,1.23,0.947,0.938,0.385,0.302,0.266,0.208,0.0946,0.0794,0.0335,0.00349,4.48699,2012-07-17 14:21:00
2012-07-27 14:50:00,1.12,1.13,0.806,0.468,0.427,0.34,0.165,0.118,0.0964,0.0237,0.00697,4.7010700000000005,2012-07-17 14:22:00
2012-07-27 14:51:00,1.34,0.776,0.866,0.578,0.364,0.315,0.158,0.142,0.0964,0.0251,0.00558,4.666080000000001,2012-07-17 14:23:00
2012-07-27 14:52:00,1.16,1.17,0.841,0.569,0.333,0.274,0.101,0.118,0.0963,0.0251,0.00418,4.691580000000001,2012-07-17 14:24:00
2012-07-27 14:53:00,1.27,1.05,0.853,0.431,0.364,0.357,0.223,0.13,0.0453,0.0376,0.00279,4.76369,2012-07-17 14:25:00
2012-07-27 14:54:00,1.01,0.854,0.901,0.577,0.395,0.373,0.244,0.189,0.0679,0.0279,0.00209,4.640889999999999,2012-07-17 14:26:00
2012-07-27 14:55:00,1.12,0.906,0.744,0.485,0.384,0.323,0.244,0.106,0.0792,0.0348,0.00139,4.42739,2012-07-17 14:27:00
2012-07-27 14:56:00,1.03,1.05,0.865,0.569,0.437,0.224,0.18,0.0827,0.102,0.0279,0.00418,4.5717799999999995,2012-07-17 14:28:00
2012-07-27 14:57:00,0.991,1.09,0.757,0.449,0.385,0.224,0.18,0.189,0.119,0.0279,0.00209,4.413989999999999,2012-07-17 14:29:00
2012-07-27 14:58:00,1.17,1.01,0.745,0.532,0.406,0.265,0.237,0.118,0.0793,0.032,0.00488,4.5991800000000005,2012-07-17 14:30:00
2012-07-27 14:59:00,1.5,1.18,0.949,0.523,0.312,0.249,0.194,0.165,0.108,0.0293,0.00348,5.212779999999999,2012-07-17 14:31:00
2012-07-27 15:00:00,1.14,1.02,0.949,0.531,0.333,0.274,0.172,0.142,0.113,0.0237,0.00139,4.69909,2012-07-17 14:32:00
2012-07-27 15:01:00,1.3,1.08,0.997,0.605,0.281,0.29,0.129,0.118,0.125,0.0195,0.00139,4.94589,2012-07-17 14:33:00
2012-07-27 15:02:00,1.12,1.05,0.601,0.651,0.343,0.257,0.158,0.142,0.13,0.0251,0.00627,4.48337,2012-07-17 14:34:00
2012-07-27 15:03:00,1.23,0.935,0.843,0.551,0.344,0.283,0.209,0.13,0.108,0.0195,0.00558,4.658079999999999,2012-07-17 14:35:00
2012-07-27 15:04:00,1.14,1.01,0.77,0.496,0.344,0.224,0.173,0.189,0.0624,0.0391,0.000698,4.4481980000000005,2012-07-17 14:36:00
2012-07-27 15:05:00,1.38,1.24,0.95,0.468,0.437,0.291,0.209,0.0828,0.102,0.0293,0.00488,5.193980000000001,2012-07-17 14:37:00
2012-07-27 15:06:00,0.988,1.05,0.791,0.485,0.301,0.265,0.215,0.106,0.113,0.0389,0.00348,4.356380000000001,2012-07-17 14:38:00
2012-07-27 15:07:00,1.41,0.985,0.768,0.476,0.468,0.29,0.136,0.118,0.0736,0.0404,0.00209,4.7670900000000005,2012-07-17 14:39:00
2012-07-27 15:08:00,1.23,1.09,0.829,0.605,0.354,0.257,0.223,0.059,0.0906,0.0251,0.00348,4.766179999999999,2012-07-17 14:40:00
2012-07-27 15:09:00,1.17,1.12,0.925,0.568,0.343,0.265,0.23,0.153,0.051,0.032,0.00279,4.85979,2012-07-17 14:41:00
2012-07-27 15:10:00,1.16,1.22,0.913,0.376,0.385,0.274,0.115,0.177,0.085,0.0265,0.00348,4.73498,2012-07-17 14:42:00
2012-07-27 15:11:00,1.01,1.1,0.816,0.476,0.301,0.273,0.201,0.165,0.0736,0.0362,0.00209,4.45389,2012-07-17 14:43:00
2012-07-27 15:12:00,1.21,1.05,0.852,0.586,0.447,0.298,0.187,0.153,0.113,0.0251,0.00348,4.92458,2012-07-17 14:44:00
2012-07-27 15:13:00,1.06,1.08,1.04,0.495,0.478,0.332,0.208,0.142,0.0793,0.0418,0.00487,4.960970000000001,2012-07-17 14:45:00
2012-07-27 15:14:00,1.19,1.09,0.829,0.559,0.437,0.357,0.165,0.106,0.0736,0.0293,0.00139,4.83729,2012-07-17 14:46:00
2012-07-27 15:15:00,1.25,1.09,0.888,0.577,0.374,0.298,0.215,0.153,0.0736,0.0278,0.00418,4.950579999999999,2012-07-17 14:47:00
2012-07-27 15:16:00,1.39,0.959,0.877,0.449,0.343,0.323,0.223,0.0944,0.125,0.0348,0.00279,4.82099,2012-07-17 14:48:00
2012-07-27 15:17:00,1.27,1.11,0.914,0.496,0.323,0.183,0.173,0.118,0.0851,0.0307,0.00349,4.706290000000001,2012-07-17 14:49:00
2012-07-27 15:18:00,1.01,1.2,0.806,0.597,0.333,0.299,0.237,0.166,0.0851,0.0377,0.00349,4.774290000000001,2012-07-17 14:50:00
2012-07-27 15:19:00,1.73,1.16,0.866,0.44,0.364,0.241,0.216,0.165,0.102,0.0251,0.00209,5.31119,2012-07-17 14:51:00
2012-07-27 15:20:00,1.49,1.08,0.986,0.486,0.5,0.291,0.209,0.142,0.0907,0.0251,0.00628,5.306080000000001,2012-07-17 14:52:00
2012-07-27 15:21:00,1.25,1.01,0.696,0.596,0.426,0.323,0.187,0.142,0.0849,0.0306,0.00139,4.7468900000000005,2012-07-17 14:53:00
2012-07-27 15:22:00,1.17,0.841,0.817,0.486,0.395,0.232,0.215,0.13,0.113,0.0293,0.00348,4.431780000000001,2012-07-17 14:54:00
2012-07-27 15:23:00,1.39,1.01,0.816,0.458,0.426,0.149,0.23,0.142,0.0849,0.0418,0.00348,4.751180000000001,2012-07-17 14:55:00
2012-07-27 15:24:00,0.916,0.998,1.1,0.513,0.343,0.249,0.158,0.0944,0.0622,0.0292,0.00209,4.4648900000000005,2012-07-17 14:56:00
2012-07-27 15:25:00,1.21,1.1,0.721,0.403,0.406,0.29,0.172,0.0945,0.113,0.0279,0.00558,4.54298,2012-07-17 14:57:00
2012-07-27 15:26:00,1.32,0.828,0.877,0.422,0.426,0.207,0.137,0.106,0.102,0.0209,0.00348,4.449380000000001,2012-07-17 14:58:00
2012-07-27 15:27:00,1.12,1.16,0.936,0.495,0.384,0.332,0.144,0.177,0.0906,0.0362,0.00418,4.87898,2012-07-17 14:59:00
2012-07-27 15:28:00,1.12,1.01,0.971,0.467,0.425,0.356,0.172,0.0825,0.113,0.0403,0.00139,4.75819,2012-07-17 15:00:00
2012-07-27 15:29:00,1.17,1.16,0.792,0.476,0.343,0.307,0.158,0.0826,0.0453,0.0237,0.00487,4.562470000000001,2012-07-17 15:01:00
2012-07-27 15:30:00,1.66,0.97,0.635,0.375,0.384,0.248,0.222,0.2,0.107,0.0292,0.00625,4.836450000000001,2012-07-17 15:02:00
2012-07-27 15:31:00,1.26,1.06,0.661,0.596,0.312,0.224,0.158,0.106,0.102,0.0293,0.00557,4.513870000000001,2012-07-17 15:03:00
2012-07-27 15:32:00,1.15,1.01,0.648,0.531,0.281,0.207,0.201,0.106,0.0396,0.0279,0.00627,4.20777,2012-07-17 15:04:00
2012-07-27 15:33:00,1.23,1.0,0.794,0.321,0.344,0.258,0.158,0.0828,0.0681,0.0391,0.00349,4.298490000000001,2012-07-17 15:05:00
2012-07-27 15:34:00,1.19,1.03,1.02,0.532,0.375,0.232,0.144,0.118,0.102,0.0307,0.00349,4.777190000000002,2012-07-17 15:06:00
2012-07-27 15:35:00,1.43,0.987,0.806,0.606,0.385,0.216,0.158,0.177,0.102,0.0167,0.00209,4.88579,2012-07-17 15:07:00
2012-07-27 15:36:00,1.27,1.16,0.83,0.532,0.468,0.291,0.18,0.0827,0.119,0.0321,0.00279,4.9675899999999995,2012-07-17 15:08:00
2012-07-27 15:37:00,1.19,1.01,0.672,0.449,0.364,0.265,0.179,0.212,0.034,0.0348,0.00279,4.41259,2012-07-17 15:09:00
2012-07-27 15:38:00,1.08,1.01,0.767,0.494,0.332,0.215,0.186,0.177,0.0848,0.0459,0.00348,4.395179999999999,2012-07-17 15:10:00
2012-07-27 15:39:00,0.917,0.96,0.817,0.513,0.395,0.365,0.129,0.0827,0.0963,0.0265,0.00488,4.306380000000001,2012-07-17 15:11:00
2012-07-27 15:40:00,1.01,0.985,0.792,0.504,0.457,0.24,0.201,0.0826,0.0849,0.0264,0.00766,4.390559999999999,2012-07-17 15:12:00
2012-07-27 15:41:00,1.14,1.05,0.852,0.559,0.332,0.323,0.187,0.106,0.102,0.032,0.00348,4.68648,2012-07-17 15:13:00
2012-07-27 15:42:00,1.17,1.12,0.792,0.458,0.54,0.29,0.237,0.153,0.102,0.0334,0.00348,4.89888,2012-07-17 15:14:00
2012-07-27 15:43:00,1.43,1.04,0.947,0.54,0.332,0.19,0.193,0.118,0.0509,0.0361,0.00208,4.879080000000001,2012-07-17 15:15:00
2012-07-27 15:44:00,1.1,1.35,0.756,0.632,0.353,0.24,0.244,0.177,0.102,0.0334,0.00209,4.989490000000001,2012-07-17 15:16:00
2012-07-27 15:45:00,1.17,0.894,0.709,0.486,0.395,0.29,0.165,0.106,0.125,0.0376,0.00557,4.38317,2012-07-17 15:17:00
2012-07-27 15:46:00,0.788,1.06,0.564,0.485,0.374,0.207,0.201,0.118,0.0962,0.0292,0.00766,3.9300599999999997,2012-07-17 15:18:00
2012-07-27 15:47:00,1.3,1.11,0.89,0.496,0.292,0.249,0.18,0.106,0.0851,0.0405,0.00349,4.752089999999999,2012-07-17 15:19:00
2012-07-27 15:48:00,1.27,1.12,0.746,0.459,0.427,0.282,0.259,0.166,0.0567,0.0377,0.00419,4.827590000000002,2012-07-17 15:20:00
2012-07-27 15:49:00,1.06,1.14,0.745,0.468,0.427,0.232,0.201,0.142,0.0737,0.0363,0.00279,4.5277899999999995,2012-07-17 15:21:00
2012-07-27 15:50:00,1.03,0.842,0.794,0.422,0.396,0.266,0.237,0.106,0.068,0.0321,0.00349,4.19659,2012-07-17 15:22:00
2012-07-27 15:51:00,1.47,1.03,0.769,0.477,0.281,0.224,0.208,0.213,0.119,0.0502,0.00209,4.8432900000000005,2012-07-17 15:23:00
2012-07-27 15:52:00,1.34,0.907,0.901,0.587,0.343,0.207,0.223,0.106,0.0736,0.0376,0.00279,4.727989999999999,2012-07-17 15:24:00
2012-07-27 15:53:00,1.15,0.905,0.839,0.503,0.322,0.29,0.186,0.13,0.102,0.0278,0.00278,4.457579999999999,2012-07-17 15:25:00
2012-07-27 15:54:00,1.21,1.06,0.805,0.467,0.406,0.282,0.165,0.224,0.0906,0.0293,0.00348,4.742380000000001,2012-07-17 15:26:00
2012-07-27 15:55:00,1.21,1.03,0.889,0.578,0.374,0.224,0.266,0.142,0.102,0.0321,0.00139,4.848490000000001,2012-07-17 15:27:00
2012-07-27 15:56:00,0.916,1.17,0.672,0.421,0.332,0.282,0.179,0.13,0.108,0.0209,0.00278,4.233679999999999,2012-07-17 15:28:00
2012-07-27 15:57:00,1.17,0.986,0.841,0.504,0.478,0.216,0.172,0.142,0.136,0.0376,0.00558,4.688180000000001,2012-07-17 15:29:00
2012-07-27 15:58:00,1.1,0.96,0.829,0.449,0.395,0.257,0.201,0.059,0.085,0.0279,0.00418,4.36708,2012-07-17 15:30:00
2012-07-27 15:59:00,1.14,1.06,0.781,0.706,0.406,0.265,0.158,0.13,0.068,0.0265,0.00348,4.74398,2012-07-17 15:31:00
2012-07-27 16:00:00,1.23,0.96,0.685,0.605,0.312,0.249,0.158,0.165,0.0396,0.0418,0.00418,4.44958,2012-07-17 15:32:00
2012-07-27 16:01:00,1.17,0.881,0.793,0.449,0.51,0.174,0.158,0.13,0.0397,0.0153,0.00279,4.3227899999999995,2012-07-17 15:33:00
2012-07-27 16:02:00,1.25,1.1,0.696,0.495,0.229,0.216,0.273,0.13,0.0849,0.0306,0.00348,4.50798,2012-07-17 15:34:00
2012-07-27 16:03:00,1.1,1.29,0.794,0.578,0.312,0.257,0.273,0.154,0.051,0.0335,0.0014,4.8439,2012-07-17 15:35:00
2012-07-27 16:04:00,1.06,0.868,0.877,0.504,0.333,0.249,0.223,0.142,0.0963,0.0404,0.00348,4.39618,2012-07-17 15:36:00
2012-07-27 16:05:00,1.01,0.894,0.962,0.615,0.343,0.299,0.165,0.142,0.0907,0.0265,0.00418,4.551380000000001,2012-07-17 15:37:00
2012-07-27 16:06:00,1.14,1.22,0.649,0.541,0.364,0.224,0.115,0.106,0.068,0.0251,0.00209,4.45419,2012-07-17 15:38:00
2012-07-27 16:07:00,1.01,0.998,0.912,0.531,0.384,0.257,0.215,0.118,0.102,0.0348,0.00278,4.564579999999999,2012-07-17 15:39:00
2012-07-27 16:08:00,1.06,1.18,1.01,0.467,0.395,0.257,0.165,0.201,0.0906,0.032,0.00348,4.861079999999999,2012-07-17 15:40:00
2012-07-27 16:09:00,1.28,1.18,0.72,0.44,0.343,0.282,0.194,0.118,0.0963,0.0362,0.00279,4.69229,2012-07-17 15:41:00
2012-07-27 16:10:00,1.06,1.08,0.852,0.513,0.312,0.274,0.237,0.0944,0.108,0.0376,0.00139,4.569389999999999,2012-07-17 15:42:00
2012-07-27 16:11:00,0.988,0.945,0.827,0.512,0.332,0.265,0.237,0.141,0.107,0.0278,0.00417,4.38597,2012-07-17 15:43:00
2012-07-27 16:12:00,1.08,1.14,0.756,0.495,0.364,0.257,0.258,0.13,0.051,0.0279,0.00348,4.562379999999999,2012-07-17 15:44:00
2012-07-27 16:13:00,1.32,0.96,0.805,0.522,0.406,0.307,0.201,0.142,0.102,0.032,0.00209,4.7990900000000005,2012-07-17 15:45:00
2012-07-27 16:14:00,1.12,0.894,0.865,0.477,0.354,0.191,0.18,0.189,0.108,0.0376,0.00348,4.41908,2012-07-17 15:46:00
2012-07-27 16:15:00,1.14,0.972,0.96,0.513,0.332,0.24,0.179,0.142,0.0736,0.0264,0.00557,4.58357,2012-07-17 15:47:00
2012-07-27 16:16:00,1.03,1.03,0.733,0.504,0.312,0.224,0.194,0.106,0.0567,0.0209,0.00488,4.21548,2012-07-17 15:48:00
2012-07-27 16:17:00,1.32,1.08,0.889,0.44,0.333,0.266,0.223,0.13,0.085,0.0349,0.00279,4.8036900000000005,2012-07-17 15:49:00
2012-07-27 16:18:00,1.14,0.829,0.806,0.477,0.354,0.191,0.144,0.154,0.0794,0.0223,0.00349,4.20019,2012-07-17 15:50:00
2012-07-27 16:19:00,0.991,1.05,0.673,0.615,0.385,0.232,0.201,0.142,0.0737,0.046,0.00209,4.4107899999999995,2012-07-17 15:51:00
2012-07-27 16:20:00,1.3,0.908,0.733,0.523,0.354,0.149,0.144,0.154,0.051,0.0279,0.00418,4.34808,2012-07-17 15:52:00
2012-07-27 16:21:00,1.32,0.933,0.793,0.422,0.509,0.216,0.18,0.0708,0.113,0.0279,0.00279,4.587490000000001,2012-07-17 15:53:00
2012-07-27 16:22:00,1.23,1.1,0.816,0.541,0.364,0.216,0.151,0.0944,0.108,0.0334,0.00209,4.65589,2012-07-17 15:54:00
2012-07-27 16:23:00,1.15,1.18,0.792,0.494,0.343,0.182,0.158,0.141,0.0679,0.0237,0.00278,4.53438,2012-07-17 15:55:00
2012-07-27 16:24:00,0.99,0.88,0.804,0.449,0.333,0.381,0.28,0.106,0.0793,0.0376,0.000696,4.340596000000001,2012-07-17 15:56:00
2012-07-27 16:25:00,1.03,1.05,0.996,0.577,0.457,0.257,0.201,0.106,0.0735,0.025,0.00487,4.77737,2012-07-17 15:57:00
